,strike_dip_rakes,source_mechanisms,depths,noise_types,stfs,durations,velocity_model,cluster_assignments,source_mech_cat
4100,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4101,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4102,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4103,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4104,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4105,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4106,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4107,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4108,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4109,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4110,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4111,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4112,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4113,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4114,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4115,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4116,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4117,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4118,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4119,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4120,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4121,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4122,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4123,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4124,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4125,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4126,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4127,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4128,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4129,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4130,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4131,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4132,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4133,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4134,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4135,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4136,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4137,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4138,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4139,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4140,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4141,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4142,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4143,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4144,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4145,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4146,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4147,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4148,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4149,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4150,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4151,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4152,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4153,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4154,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4155,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4156,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4157,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4158,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4159,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4160,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4161,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4162,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4163,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4164,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4165,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4166,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4167,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4168,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4169,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4170,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4171,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4172,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4173,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4174,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4175,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4176,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4177,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4178,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4179,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4180,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4181,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4182,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4183,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4184,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4185,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4186,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4187,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4188,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4189,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4190,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4191,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4192,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4193,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4194,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4195,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4196,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4197,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4198,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4199,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4200,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4201,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4202,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4203,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4204,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4205,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4206,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4207,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4208,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4209,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4210,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4211,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4212,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4213,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4214,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4215,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4216,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4217,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4218,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4219,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4220,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4221,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4222,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4223,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4224,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4225,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4226,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4227,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4228,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4229,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4230,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4231,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4232,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4233,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4234,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4235,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4236,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4237,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4238,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4239,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4240,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4241,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4242,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4243,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4244,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4245,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4246,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4247,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4248,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4249,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4250,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4251,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4252,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4253,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4254,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4255,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4256,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4257,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4258,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4259,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4260,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4261,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4262,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4263,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4264,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4265,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4266,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4267,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4268,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4269,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4270,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4271,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4272,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4273,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4274,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4275,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4276,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4277,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4278,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4279,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4280,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4281,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4282,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4283,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4284,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4285,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4286,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4287,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4288,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4289,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
4290,"[(270.0, 45.0, 90.0), (90.0, 45.0, 90.0)]",Isotropic,20000,,,0.0,crust2_m5_hardtop_16Hz,1,2
