,strike_dip_rakes,source_mechanisms,depths,noise_types,stfs,durations,velocity_model,cluster_assignments,source_mech_cat
4394,"[(190.0368496890986, 83.85552419539773, -91.81100418030391), (26.494045865860578, 6.404821268162992, -73.64001231888216)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4395,"[(261.23402885238715, 69.07666486791867, -48.49874436005366), (13.214566657565362, 45.60865966685044, -150.01580874315837)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4396,"[(42.32461676470066, 73.39616091222626, 111.47785616451056), (168.31357683311708, 26.905002985407, 39.159388418946456)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,0,2
4397,"[(95.7690574535417, 71.762205984779, -144.13089439495295), (353.01838406867023, 56.18580319222016, -22.128049852033136)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4398,"[(321.40965618877664, 60.5439458663638, 57.85772193227817), (193.36141199640892, 42.50015635170441, 133.29032400814708)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4399,"[(352.09239482858885, 69.6830090116813, -96.54592267676672), (190.38013943840434, 21.302969610033855, -72.88639446164325)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4400,"[(307.2395706942779, 63.60188212285371, -146.25219070090546), (200.6954407420762, 60.15796721164253, -30.835338470469356)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4401,"[(228.11304859080565, 82.85186756564423, 40.40730591144518), (132.06626238256996, 49.97072748945815, 170.64749323532578)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,0,2
4402,"[(58.155840267472826, 52.755480106978865, -24.683790385656824), (163.7003701600139, 70.58290166519782, -140.08007038734755)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4403,"[(44.74011194388469, 33.66179161838119, -33.140759382480525), (163.2610634962749, 72.36038698379727, -119.14505680570052)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4404,"[(89.67734312639097, 71.54616424426136, -171.48744880955147), (356.96480160233517, 81.92817271487803, -18.645259354494364)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4405,"[(81.77978666011644, 54.26867566781412, 73.64603100157873), (288.45858741233627, 38.83812992825472, 111.37514197929603)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4406,"[(326.0700013553982, 78.49108930751136, -73.78513461528323), (90.52359191311623, 19.79424984801824, -143.90150377936746)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4407,"[(227.30085433096073, 61.92903514799484, -12.058884636979078), (323.0413536921953, 79.37728562807905, -151.39491441727247)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4408,"[(317.2866897788283, 86.58252433993995, 143.67381679105586), (49.79638447260082, 53.748697830082335, 4.239131421519258)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4409,"[(102.93334837622757, 72.61793157885889, -157.50082384542782), (5.879537289436447, 68.58041101970369, -18.717775849468687)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,1,2
4410,"[(253.01232663149713, 78.33428400515496, -75.6913172304458), (21.418491203232612, 18.384194219998836, -140.1245575022416)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,2,2
4411,"[(249.42777412534576, 82.88843231395276, -31.954669273168182), (343.8436100061538, 58.319865852080355, -171.63497023472527)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4412,"[(139.22997130227662, 58.78265977664022, 69.1272819906102), (355.5729264840112, 36.95729956459006, 120.45162202230179)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4413,"[(142.7455848202692, 61.57434940152855, -76.11885160511514), (295.3093970444885, 31.377860952773187, -113.90423152003459)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4414,"[(81.36194498790594, 80.68798150832471, -165.76624824435325), (349.01150922952826, 75.95769920188583, -9.601536471425662)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4415,"[(104.04225879871632, 77.03560222815281, -30.804172012090817), (201.66086016791812, 60.062721472454975, -164.99588180674823)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4416,"[(221.59786492613821, 84.3123689725867, 67.6342653187522), (118.05580251659234, 23.041574481010965, 165.33263553898007)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4417,"[(345.91114125658214, 77.86895758729831, -88.27061708784858), (157.73524446453723, 12.251862237177455, -97.99211778578194)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4418,"[(18.15005004805344, 60.681371503603906, 113.30051825448191), (156.81726406666644, 36.79347639636996, 54.84174079003849)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4419,"[(129.2097980070273, 76.83904850441789, -84.5711929413495), (286.5544737244224, 14.218372197955338, -112.02860179903237)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4420,"[(281.435498708028, 74.9308887337134, -2.7894448430813537), (12.161244365101561, 87.30654797231364, -164.9138268548066)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4421,"[(126.8392649168595, 77.33590915386414, 88.27075277038385), (314.6799975955618, 12.779696177854772, 97.64882860581814)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4422,"[(246.49083639164687, 76.03830280729599, -129.39694532132472), (140.12001469712683, 41.41501603283241, -21.391080785470994)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4423,"[(260.60748845269916, 54.8233896195958, -151.16176171002252), (153.00774287721944, 66.78055445329018, -38.8199056668851)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4424,"[(233.9171446641962, 60.89239294614354, -159.93269970530497), (133.84080056632985, 72.5550225230274, -30.657454565415968)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4425,"[(8.495306036678569, 79.6029347219888, -90.81348198005205), (192.99394709648539, 10.428491724676, -85.57537182691898)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4426,"[(153.70510432073888, 30.734572600974627, 71.29638983797427), (355.2032663860271, 61.04827464087807, 100.79464307356206)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4427,"[(95.35796581242974, 60.13847421373024, -129.5642235249753), (334.2835326076433, 48.0441139046202, -42.03110788491261)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4428,"[(279.4567648817512, 43.40644973371835, -163.11317925560297), (177.01960666670522, 78.48582400698069, -47.85235672002178)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4429,"[(317.7964767139736, 87.3891226209475, 85.22119776305213), (199.21097597418017, 5.444062377083596, 151.3055360720523)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4430,"[(312.35653135152876, 64.18402740034792, -90.32104107915744), (133.09370687996716, 25.817831775049136, -89.33639997449028)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4431,"[(125.08947244838404, 74.71571594724547, 94.62401008424979), (288.0325066411005, 15.95246029505319, 73.5638016899566)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4432,"[(99.32928835933266, 85.65642762715481, -78.94471244893995), (210.5174086739695, 11.86807464411417, -158.3913264970769)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4433,"[(321.2083920284202, 62.016775935886336, 58.982881586754694), (193.24086271352155, 40.81572660924289, 134.12200040136847)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,1,2
4434,"[(317.1082888611939, 64.21202295587292, -135.2850820012764), (203.8050837403483, 50.690416576480985, -34.21244612341332)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4435,"[(16.980140665002185, 80.79005549033197, -101.81368869417912), (249.55638775050693, 14.939169994176936, -38.37865498517954)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4436,"[(262.5017413599236, 42.810118578236334, -4.91026095153088), (356.10803221511554, 86.6653305078215, -132.70510950540185)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4437,"[(295.9193221162073, 52.19761454551582, 75.6810918722091), (138.5277674613292, 40.04107259191636, 107.68301199090735)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4438,"[(277.24950221438377, 49.571275405561764, -48.707626714883354), (43.6906273388512, 55.11444330755158, -127.76117346955738)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4439,"[(104.0366289949604, 77.11351762746895, -137.97441720788171), (2.6722419000234456, 49.261992805023226, -17.11782652075113)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4440,"[(94.80211387363171, 57.087644482705, -139.54440629214156), (339.9418617470627, 56.994572341655974, -40.38473692174203)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4441,"[(248.31555528096683, 40.73641562196995, -162.85250415700986), (145.15657112454417, 78.90701311705074, -50.547021331192546)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4442,"[(91.5340192744653, 85.54192440473106, 66.18241788081886), (351.54717434525156, 24.207292627571665, 169.07252328941516)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4443,"[(234.52278533112195, 67.51238125154241, 103.8625749575664), (21.692321675962337, 26.227010555378133, 59.93840087890748)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4444,"[(88.03972791495931, 9.815622722877016, 3.4050795055634144), (354.6843791042627, 89.41983996926612, 99.7986300889348)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4445,"[(122.92260481768295, 50.865705350575986, -161.09458378089897), (20.725528123463274, 75.44424505512946, -40.69780206390281)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,1,2
4446,"[(307.71559762573526, 64.59130305976643, -175.5498019267027), (215.80300283009765, 85.9810143175345, -25.475809716147214)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4447,"[(304.8680250754972, 59.39957922294684, 157.0890638552922), (47.0098289804868, 70.42227985604184, 32.702882310738005)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4448,"[(70.94532041663878, 83.68912317208525, 125.881381557483), (169.58569258048186, 36.35861463289319, 10.685531579911563)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,0,2
4449,"[(224.25931871869125, 86.01367779263433, -103.35031255307881), (117.93221554364145, 13.922388092302318, -16.793821859301595)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4450,"[(75.93455244304812, 26.35225043736638, -7.3415460083378195), (172.52026413479607, 86.74833668383171, -116.16511743881289)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4451,"[(247.64169512968212, 30.271322901434885, -10.838980690550404), (347.03108616392865, 84.56048348062629, -119.82428668092233)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4452,"[(276.133921459061, 62.30631387129403, -64.02647180878448), (49.78491856238427, 37.24907213036286, -129.8418347853657)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4453,"[(125.88725693052567, 68.22591038307213, 176.76626561144445), (217.08790349207888, 86.99720030038883, 21.80556015877112)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4454,"[(126.75387220513707, 71.7652713024804, -62.16318592968514), (247.40335747493538, 32.873099504781614, -144.7955266426808)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,2,2
4455,"[(122.5746976255625, 60.82656026567842, -94.87390820580482), (312.497169070018, 29.542416426020523, -81.34659379260992)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4456,"[(271.28299081546805, 79.9578316895939, -1.2971707651493742), (1.5092197546215111, 88.72270561744897, -169.95530992185775)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4457,"[(122.26259813862131, 85.87709535391215, -140.05930564434334), (28.81747276691022, 50.18334909931251, -5.370915552325001)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4458,"[(283.9488412468326, 65.40719397730395, -85.3313620840201), (92.84681648303973, 25.00492845380856, -100.08386748187799)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4459,"[(103.92282687812212, 59.327622878937724, -100.24549099514299), (303.43303367054233, 32.17949877366802, -73.30654273248183)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,0,2
4460,"[(319.05203198914654, 89.78319261857627, 107.41846945682039), (49.74304930399561, 17.419776879902884, 0.7242293082700061)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4461,"[(314.1882302895577, 44.41462585500348, 45.691941524559546), (187.99311741115363, 59.946678873266556, 124.38722093978149)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4462,"[(280.66191526720377, 45.80033884231613, -49.742211134336124), (50.12629233855583, 56.83105373738788, -123.60556486270552)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4463,"[(103.98648793028157, 81.59733207993105, 146.16537208832776), (199.58092585152906, 56.576657929050135, 10.083537128602803)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4464,"[(341.5880814311045, 53.62609811384494, -89.1381992766997), (160.13512169541423, 36.382700192160705, -91.16982678794919)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,1,2
4465,"[(111.4573919601726, 60.03007784317212, -119.01467773853723), (339.4493137590463, 40.75002186085378, -49.9320585011892)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4466,"[(263.4943206074576, 61.43254092142027, -50.41299878340534), (23.535256530598076, 47.40327678083264, -139.488619240612)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4467,"[(256.94504971905934, 75.06140038701956, -97.18675524716414), (103.0105464584625, 16.541895266875837, -64.87795627283933)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4468,"[(308.62058604216617, 53.36758220092141, 1.7584935880187234), (217.57111762834822, 88.58892295120918, 143.3546580635756)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4469,"[(81.93195904834252, 82.43746156277489, -178.09534405953198), (351.681199785184, 88.1119171612233, -7.56667048560686)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4470,"[(61.2468349266391, 59.50530539532381, 170.49289095093212), (156.10439738028336, 81.8177075044692, 30.842341728926428)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4471,"[(296.3526897634759, 70.81355657240614, 38.53830502074631), (191.683333748555, 53.95428554512262, 156.0172819987118)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4472,"[(121.33600042618836, 74.19617007646886, -15.608098324635764), (215.6867655654414, 74.99605317671022, -163.62295784673273)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4473,"[(87.85936442672768, 73.01338647593786, 45.62671274819652), (341.2331943417283, 46.87327282991236, 156.4037572187619)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4474,"[(23.412148377556637, 88.92708317012068, 97.63750555779913), (121.36146062112188, 7.71205648557189, 8.020930104384657)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4475,"[(132.74736525546712, 55.14284999299843, -113.10802219324155), (349.49210013481405, 40.997202091252575, -60.599424555718784)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4476,"[(288.38660193124144, 88.46259141448832, -28.77489887166734), (19.230760166319527, 61.2364275949428, -178.24613077771215)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4477,"[(228.48383523776096, 79.04691628827345, -65.74405887314363), (341.34796578846203, 26.477341733582854, -154.77527796446032)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,2,2
4478,"[(128.3315307001394, 57.56961357281033, 49.64619294975843), (6.073431715259988, 49.96822164271827, 135.54228318696883)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4479,"[(236.9918909789934, 45.142640110078716, -2.9135366128682154), (329.0478274940492, 87.93513901526576, -135.10558556499325)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4480,"[(127.16533732613152, 65.35190177577842, -108.27240920382106), (345.53488944698955, 30.33840593364969, -55.655039145131965)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4481,"[(81.71521381186578, 73.68140204187077, -116.85946801816762), (322.69322888846455, 31.109919066049773, -32.94359794859915)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4482,"[(286.160870320203, 50.75815574771981, -52.47073822705666), (55.633786177414905, 52.106362837407026, -126.71554768092463)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4483,"[(266.13544174358526, 42.48279695531921, -28.63220776639424), (18.06639949501561, 71.1175978354692, -128.79203515888224)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4484,"[(45.560701935082584, 77.7008557858201, 47.95315522689914), (302.2715880089932, 43.48504947503249, 161.96839157294957)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4485,"[(303.9610437635042, 59.9715034924738, -102.07336542776493), (147.10398965099168, 32.15341620658618, -70.10648537935869)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4486,"[(305.75162372338355, 40.62047945110976, -156.27325703617188), (197.30203251362832, 74.81333713839066, -51.86012306711193)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4487,"[(107.07347894276568, 55.18777934183917, 25.968164112354525), (1.5349709052112037, 68.93022088739231, 142.28088049802696)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4488,"[(123.50157262186886, 83.53670013705889, 115.12603066105233), (226.99841061304883, 25.891632426730038, 14.93863000487802)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4489,"[(44.697709541951035, 84.90772784423764, -92.40339390432763), (250.00568619126142, 5.629593143605631, -64.79891247150564)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4490,"[(108.27114521886865, 84.78602633733992, -98.57050364113087), (347.1817845223246, 10.02177023511514, -31.480320006601833)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4491,"[(233.59677311128354, 69.50173646274082, 110.5707390235996), (6.6141642439817465, 28.722315121387208, 46.775991639379114)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4492,"[(72.16243714009836, 86.23800384718425, -24.193180624545246), (163.8509039764663, 65.86227501470985, -175.87696264903528)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4493,"[(62.076248531218106, 57.33202349055133, 134.3376481243579), (180.9923398875039, 52.98007570538223, 42.53514601203399)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4494,"[(94.1830488217711, 63.587842163789205, 99.74443611102012), (253.07321941827115, 28.030705475727217, 71.18202022615341)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,1,2
4495,"[(276.9580955146889, 78.40890295196543, -159.46546609471417), (182.65406578981887, 69.90251907413146, -12.354136953176782)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4496,"[(57.69027988528467, 86.76479638263608, 47.97380707263199), (324.107109657697, 42.12741455248978, 175.17382139487458)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4497,"[(77.74928950781079, 80.91570940028373, 40.72768750325515), (340.0081045614587, 49.888218066922484, 168.08586214392474)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4498,"[(141.31294413866135, 69.67043057181316, -123.4717421059212), (23.59296249170739, 38.53773160077092, -33.891997029366074)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4499,"[(155.1654441929882, 78.90748805835103, -113.40038803951101), (41.19611634690764, 25.76211912259027, -26.273407383587394)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4500,"[(14.227496568084097, 85.34767512418954, -90.42793057365408), (199.48873832661553, 4.6719213060373, -84.75614151021837)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4501,"[(232.58342962096899, 62.28685547657157, -48.742645505676), (350.5135085042296, 48.27784237651935, -141.4595622363954)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4502,"[(257.79393774049083, 34.172474478962194, -166.94087975393418), (156.9304781588899, 82.7085551393727, -56.5217729258713)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4503,"[(279.6449565703137, 80.86577658548703, 45.47119839988577), (180.47756731245315, 45.2626524700276, 167.08641562944467)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4504,"[(257.96006781148753, 64.88317942714785, 104.6662192230532), (46.30308707755897, 28.843304808606238, 61.6271890123126)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4505,"[(99.41253411505775, 67.15615491127399, -44.740106627807016), (210.45501020069892, 49.5576018990696, -149.3290731751027)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4506,"[(87.86640486639308, 42.50989346573461, -163.40470688733154), (345.4758634863006, 78.87258745566412, -48.701766845436914)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4507,"[(103.5398614588393, 46.58349560804996, -89.2169390901568), (282.4006062079921, 43.422159314518524, -90.82750273347285)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4508,"[(327.23971196995524, 77.39349484662989, -78.35006436833348), (103.86933407916239, 17.100927977354363, -132.07914639479998)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4509,"[(321.39695785231453, 73.20821550813781, 75.53295536229189), (183.1641522890312, 22.027424130291422, 129.62078081900728)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4510,"[(266.6929491617699, 68.84521398124913, 1.0079306335954956), (176.32916571593137, 89.06000125516775, 158.84222977539352)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4511,"[(309.31787284173777, 82.38697390244, -30.922506212632086), (43.85532089947479, 59.3795460045151, -171.14419713007337)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4512,"[(74.51772107827352, 71.19811748270548, 59.693606664910234), (315.6452203506746, 35.18753169000321, 145.99287793359863)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,2,2
4513,"[(124.45675758638815, 89.28837316077887, -32.983094723454116), (214.91857312434237, 57.01977325686102, -179.15166316680532)]",DC,20000,,triangle,10,crust2_m5_hardtop_16Hz,2,2
4514,"[(59.69480120099724, 52.48438208319272, 162.26999903335607), (160.71250369810863, 76.02191113633978, 38.8703976010202)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4515,"[(80.39962956619162, 80.70967956556356, 123.73473569061868), (183.98997433226938, 34.844142575843485, 16.4127982617701)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,1,2
4516,"[(210.5380412546723, 39.212279275212474, -51.03363717078758), (344.3079789107417, 60.558045375130554, -117.16296951116281)]",DC,20000,,triangle,6,crust2_m5_hardtop_16Hz,1,2
4517,"[(281.6648003625822, 30.77582652878168, -168.26304985673002), (181.54383443751598, 84.02552523807495, -59.75370408805392)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4518,"[(104.98157050583289, 68.30791491090115, -30.383896729322643), (207.20929507388084, 61.967454175673176, -155.24460336569481)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4519,"[(232.3972463696607, 80.73353040424749, -90.47532884411811), (55.34657777253464, 9.278546378502147, -87.08919038284746)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4520,"[(221.31026314283167, 53.7252160287761, 102.3380222785561), (21.021386848542953, 38.04109176323619, 73.76672138841339)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4521,"[(126.24841165886792, 50.69599621657328, -164.08486471844736), (26.01005470813228, 77.74956380432401, -40.40562553402934)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4522,"[(114.87089563077075, 34.27945463327167, -131.62412415113008), (341.95127986840555, 65.1007036058428, -65.64061995530135)]",DC,20000,,triangle,4,crust2_m5_hardtop_16Hz,1,2
4523,"[(66.62064982993911, 82.52766824949305, 161.7124847020303), (159.08157240039043, 71.87320995783809, 7.864954107709475)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4524,"[(325.89386202529215, 76.04236048444093, 119.84359298609554), (78.69694820572386, 32.67176661831717, 26.539792344076037)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4525,"[(218.9078442687172, 85.08951209751686, -63.20508818703692), (318.52777747890576, 27.208368533402325, -169.20977821205074)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4526,"[(89.9044374781555, 42.850237089339416, 117.6197139879749), (234.38961225601054, 52.944757074918115, 66.7296441325079)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4527,"[(230.64096000491702, 36.356835709542956, -56.975557940700526), (11.73293340264401, 60.19587157534058, -111.85931721322163)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4528,"[(354.2129728142905, 63.304118375147475, -96.91909049374517), (189.32879915133665, 27.514090026278964, -76.5277767642768)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4529,"[(158.1241641405899, 45.48078935034284, -115.33643049544028), (12.154786606330616, 49.8769798420194, -66.4825077937348)]",DC,20000,,triangle,3,crust2_m5_hardtop_16Hz,1,2
4530,"[(109.12696440572492, 79.86122939166702, -81.77447629093464), (249.7343659870217, 13.028632279110633, -128.6616739937827)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4531,"[(112.52795483073521, 50.70686721150203, -176.89227831641853), (20.55871509264154, 87.5953573655992, -39.33446636593001)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4532,"[(306.2279311071068, 81.20703555648022, 34.165519905115616), (210.30456285055016, 56.290296261797444, 169.41102285735707)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
4533,"[(221.31133486568632, 62.385328376486235, -47.05493174152648), (337.7857382772695, 49.56232150163538, -142.48221962357246)]",DC,20000,,triangle,5,crust2_m5_hardtop_16Hz,1,2
4534,"[(278.64118971198366, 47.14424112477738, -5.724119697755915), (12.541447774928438, 85.8070646488013, -137.0014108456296)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4535,"[(299.67896230440147, 54.366647137012826, 153.63065170514517), (45.7884671753295, 68.83881048822164, 38.66179434220189)]",DC,20000,,triangle,8,crust2_m5_hardtop_16Hz,2,2
4536,"[(67.17005061543874, 88.59310372442707, 33.25887290086772), (336.2475098941216, 56.75245439385916, 178.31766012629703)]",DC,20000,,triangle,9,crust2_m5_hardtop_16Hz,2,2
4537,"[(320.6024261170056, 73.1853900018483, -89.605707170641), (139.2396278400088, 16.819098881593895, -91.30452258460625)]",DC,20000,,triangle,1,crust2_m5_hardtop_16Hz,1,2
4538,"[(307.8367598601191, 85.8118834731864, 172.51524161599073), (38.38649574496488, 82.53534258416754, 4.223978118571329)]",DC,20000,,triangle,7,crust2_m5_hardtop_16Hz,2,2
4539,"[(80.81441025849655, 76.75483542631795, 172.47827155587197), (172.54721594181976, 82.67947127754734, 13.356021802846707)]",DC,20000,,triangle,2,crust2_m5_hardtop_16Hz,1,2
